student_id,assessment_id,score,weight
S5565,A4,78.2,0.2
S5565,A5,84.11,0.2
S5566,A1,76.05,0.2
S5566,A2,70.06,0.2
S5566,A3,75.4,0.2
S5566,A4,81.57,0.2
S5566,A5,80.55,0.2
S5567,A1,90.02,0.2
S5567,A2,52.17,0.2
S5567,A3,53.03,0.2
S5567,A4,73.48,0.2
S5567,A5,53.43,0.2
S5568,A1,76.35,0.2
S5568,A2,87.15,0.2
S5568,A3,86.57,0.2
S5568,A4,78.48,0.2
S5568,A5,82.77,0.2
S5569,A1,76.03,0.2
S5569,A2,67.27,0.2
S5569,A3,47.3,0.2
S5569,A4,61.1,0.2
S5569,A5,60.67,0.2
S5570,A1,86.07,0.2
S5570,A2,82.06,0.2
S5570,A3,75.33,0.2
S5570,A4,75.98,0.2
S5570,A5,77.85,0.2
S5571,A1,87.53,0.2
S5571,A2,76.49,0.2
S5571,A3,87.96,0.2
S5571,A4,68.77,0.2
S5571,A5,82.29,0.2
S5572,A1,52.79,0.2
S5572,A2,54.82,0.2
S5572,A3,52.28,0.2
S5572,A4,63.9,0.2
S5572,A5,51.83,0.2
S5573,A1,65.97,0.2
S5573,A2,61.82,0.2
S5573,A3,48.97,0.2
S5573,A4,70.52,0.2
S5573,A5,73.43,0.2
S5574,A1,55.39,0.2
S5574,A2,56.17,0.2
S5574,A3,53.5,0.2
S5574,A4,53.27,0.2
S5574,A5,55.59,0.2
S5575,A1,80.12,0.2
S5575,A2,88.06,0.2
S5575,A3,81.47,0.2
S5575,A4,74.86,0.2
S5575,A5,74.34,0.2
S5576,A1,62.74,0.2
S5576,A2,39.06,0.2
S5576,A3,37.74,0.2
S5576,A4,18.88,0.2
S5576,A5,50.23,0.2
S5577,A1,48.92,0.2
S5577,A2,60.0,0.2
S5577,A3,34.32,0.2
S5577,A4,72.62,0.2
S5577,A5,58.91,0.2
S5578,A1,60.32,0.2
S5578,A2,59.16,0.2
S5578,A3,58.71,0.2
S5578,A4,59.07,0.2
S5578,A5,56.13,0.2
S5579,A1,52.84,0.2
S5579,A2,81.99,0.2
S5579,A3,64.94,0.2
S5579,A4,55.01,0.2
S5579,A5,55.44,0.2
S5580,A1,77.0,0.2
S5580,A2,73.36,0.2
S5580,A3,75.37,0.2
S5580,A4,86.4,0.2
S5580,A5,82.65,0.2
S5581,A1,82.44,0.2
S5581,A2,86.39,0.2
S5581,A3,77.03,0.2
S5581,A4,79.97,0.2
S5581,A5,81.03,0.2
S5582,A1,73.26,0.2
S5582,A2,82.42,0.2
S5582,A3,82.43,0.2
S5582,A4,79.43,0.2
S5582,A5,71.78,0.2
S5583,A1,79.45,0.2
S5583,A2,75.48,0.2
S5583,A3,78.76,0.2
S5583,A4,75.17,0.2
S5583,A5,78.17,0.2
S5584,A1,23.87,0.2
S5584,A2,21.67,0.2
S5584,A3,23.95,0.2
S5584,A4,41.2,0.2
S5584,A5,54.97,0.2
S5585,A1,79.65,0.2
S5585,A2,84.89,0.2
S5585,A3,64.61,0.2
S5585,A4,77.09,0.2
S5585,A5,81.28,0.2
S5586,A1,50.89,0.2
S5586,A2,45.56,0.2
S5586,A3,70.36,0.2
S5586,A4,65.96,0.2
S5586,A5,75.63,0.2
S5587,A1,83.37,0.2
S5587,A2,78.11,0.2
S5587,A3,85.95,0.2
S5587,A4,79.27,0.2
S5587,A5,69.14,0.2
S5588,A1,53.37,0.2
S5588,A2,64.34,0.2
S5588,A3,56.32,0.2
S5588,A4,66.64,0.2
S5588,A5,58.17,0.2
S5589,A1,68.14,0.2
S5589,A2,81.87,0.2
S5589,A3,59.21,0.2
S5589,A4,48.98,0.2
S5589,A5,42.35,0.2
S5590,A1,81.64,0.2
S5590,A2,70.83,0.2
S5590,A3,84.7,0.2
S5590,A4,73.19,0.2
S5590,A5,78.29,0.2
S5591,A1,53.6,0.2
S5591,A2,28.95,0.2
S5591,A3,43.15,0.2
S5591,A4,62.13,0.2
S5591,A5,38.09,0.2
S5592,A1,91.61,0.2
S5592,A2,81.1,0.2
S5592,A3,79.62,0.2
S5592,A4,74.97,0.2
S5592,A5,71.54,0.2
S5593,A1,80.8,0.2
S5593,A2,83.67,0.2
S5593,A3,71.42,0.2
S5593,A4,69.31,0.2
S5593,A5,73.07,0.2
S5594,A1,64.84,0.2
S5594,A2,60.72,0.2
S5594,A3,54.65,0.2
S5594,A4,49.05,0.2
S5594,A5,61.09,0.2
S5595,A1,81.42,0.2
S5595,A2,77.96,0.2
S5595,A3,84.46,0.2
S5595,A4,77.09,0.2
S5595,A5,81.56,0.2
S5596,A1,82.59,0.2
S5596,A2,81.08,0.2
S5596,A3,85.84,0.2
S5596,A4,75.75,0.2
S5596,A5,77.63,0.2
S5597,A1,48.08,0.2
S5597,A2,73.44,0.2
S5597,A3,56.67,0.2
S5597,A4,52.36,0.2
S5597,A5,67.84,0.2
S5598,A1,56.25,0.2
S5598,A2,73.69,0.2
S5598,A3,45.57,0.2
S5598,A4,49.57,0.2
S5598,A5,81.06,0.2
S5599,A1,81.78,0.2
S5599,A2,78.33,0.2
S5599,A3,82.94,0.2
S5599,A4,76.19,0.2
S5599,A5,80.58,0.2
S5600,A1,55.55,0.2
S5600,A2,42.58,0.2
S5600,A3,54.21,0.2
S5600,A4,61.84,0.2
S5600,A5,33.15,0.2
S5601,A1,77.8,0.2
S5601,A2,71.1,0.2
S5601,A3,90.09,0.2
S5601,A4,82.42,0.2
S5601,A5,84.36,0.2
S5602,A1,80.34,0.2
S5602,A2,80.81,0.2
S5602,A3,86.17,0.2
S5602,A4,72.12,0.2
S5602,A5,76.52,0.2
S5603,A1,85.39,0.2
S5603,A2,84.58,0.2
S5603,A3,80.13,0.2
S5603,A4,81.92,0.2
S5603,A5,78.72,0.2
S5604,A1,47.9,0.2
S5604,A2,64.06,0.2
S5604,A3,46.49,0.2
S5604,A4,59.42,0.2
S5604,A5,71.32,0.2
S5605,A1,42.99,0.2
S5605,A2,27.61,0.2
S5605,A3,43.68,0.2
S5605,A4,43.38,0.2
S5605,A5,38.84,0.2
S5606,A1,73.82,0.2
S5606,A2,82.8,0.2
S5606,A3,87.81,0.2
S5606,A4,78.62,0.2
S5606,A5,75.6,0.2
S5607,A1,60.73,0.2
S5607,A2,72.62,0.2
S5607,A3,51.44,0.2
S5607,A4,51.77,0.2
S5607,A5,50.52,0.2
S5608,A1,84.81,0.2
S5608,A2,89.56,0.2
S5608,A3,80.99,0.2
S5608,A4,84.41,0.2
S5608,A5,80.56,0.2
S5609,A1,87.73,0.2
S5609,A2,88.13,0.2
S5609,A3,88.22,0.2
S5609,A4,80.88,0.2
S5609,A5,78.69,0.2
S5610,A1,63.37,0.2
S5610,A2,63.46,0.2
S5610,A3,72.04,0.2
S5610,A4,47.68,0.2
S5610,A5,67.42,0.2
S5611,A1,52.59,0.2
S5611,A2,63.42,0.2
S5611,A3,72.06,0.2
S5611,A4,59.96,0.2
S5611,A5,65.91,0.2
S5612,A1,82.9,0.2
S5612,A2,75.65,0.2
S5612,A3,75.4,0.2
S5612,A4,88.27,0.2
S5612,A5,85.84,0.2
S5613,A1,77.77,0.2
S5613,A2,81.95,0.2
S5613,A3,84.58,0.2
S5613,A4,84.82,0.2
S5613,A5,80.29,0.2
S5614,A1,84.22,0.2
S5614,A2,90.12,0.2
S5614,A3,82.64,0.2
S5614,A4,76.08,0.2
S5614,A5,80.29,0.2
S5615,A1,82.2,0.2
S5615,A2,88.23,0.2
S5615,A3,74.67,0.2
S5615,A4,81.99,0.2
S5615,A5,74.4,0.2
S5616,A1,55.23,0.2
S5616,A2,14.14,0.2
S5616,A3,46.95,0.2
S5616,A4,68.42,0.2
S5616,A5,28.45,0.2
S5617,A1,72.31,0.2
S5617,A2,81.62,0.2
S5617,A3,80.83,0.2
S5617,A4,72.42,0.2
S5617,A5,82.41,0.2
S5618,A1,70.8,0.2
S5618,A2,68.56,0.2
S5618,A3,55.39,0.2
S5618,A4,55.45,0.2
S5618,A5,57.15,0.2
S5619,A1,45.1,0.2
S5619,A2,67.93,0.2
S5619,A3,57.41,0.2
S5619,A4,66.76,0.2
S5619,A5,52.67,0.2
S5620,A1,61.17,0.2
S5620,A2,63.07,0.2
S5620,A3,62.2,0.2
S5620,A4,57.37,0.2
S5620,A5,66.52,0.2
S5621,A1,53.68,0.2
S5621,A2,66.21,0.2
S5621,A3,53.76,0.2
S5621,A4,76.2,0.2
S5621,A5,63.3,0.2
S5622,A1,84.55,0.2
S5622,A2,86.85,0.2
S5622,A3,77.14,0.2
S5622,A4,77.84,0.2
S5622,A5,84.91,0.2
S5623,A1,35.01,0.2
S5623,A2,68.07,0.2
S5623,A3,66.1,0.2
S5623,A4,64.14,0.2
S5623,A5,72.17,0.2
S5624,A1,85.0,0.2
S5624,A2,78.34,0.2
S5624,A3,75.03,0.2
S5624,A4,75.6,0.2
S5624,A5,85.29,0.2
S5625,A1,45.94,0.2
S5625,A2,59.48,0.2
S5625,A3,79.55,0.2
S5625,A4,62.57,0.2
S5625,A5,49.12,0.2
S5626,A1,41.88,0.2
S5626,A2,54.82,0.2
S5626,A3,40.98,0.2
S5626,A4,47.48,0.2
S5626,A5,45.57,0.2
S5627,A1,79.41,0.2
S5627,A2,79.91,0.2
S5627,A3,82.15,0.2
S5627,A4,85.46,0.2
S5627,A5,81.76,0.2
S5628,A1,63.37,0.2
S5628,A2,43.21,0.2
S5628,A3,61.25,0.2
S5628,A4,47.05,0.2
S5628,A5,70.97,0.2
S5629,A1,49.41,0.2
S5629,A2,74.32,0.2
S5629,A3,48.16,0.2
S5629,A4,79.29,0.2
S5629,A5,48.39,0.2
S5630,A1,80.92,0.2
S5630,A2,93.43,0.2
S5630,A3,81.86,0.2
S5630,A4,80.32,0.2
S5630,A5,79.24,0.2
S5631,A1,53.05,0.2
S5631,A2,13.26,0.2
S5631,A3,45.43,0.2
S5631,A4,50.89,0.2
S5631,A5,44.18,0.2
S5632,A1,56.15,0.2
S5632,A2,49.61,0.2
S5632,A3,57.78,0.2
S5632,A4,57.87,0.2
S5632,A5,78.83,0.2
S5633,A1,55.66,0.2
S5633,A2,70.98,0.2
S5633,A3,65.46,0.2
S5633,A4,77.09,0.2
S5633,A5,72.07,0.2
S5634,A1,51.98,0.2
S5634,A2,51.53,0.2
S5634,A3,23.5,0.2
S5634,A4,37.45,0.2
S5634,A5,44.01,0.2
S5635,A1,79.64,0.2
S5635,A2,80.86,0.2
S5635,A3,82.33,0.2
S5635,A4,84.58,0.2
S5635,A5,76.46,0.2
S5636,A1,87.86,0.2
S5636,A2,76.18,0.2
S5636,A3,85.04,0.2
S5636,A4,86.01,0.2
S5636,A5,90.13,0.2
S5637,A1,84.69,0.2
S5637,A2,75.51,0.2
S5637,A3,91.54,0.2
S5637,A4,75.01,0.2
S5637,A5,80.23,0.2
S5638,A1,54.43,0.2
S5638,A2,57.29,0.2
S5638,A3,48.68,0.2
S5638,A4,52.02,0.2
S5638,A5,61.94,0.2
S5639,A1,81.72,0.2
S5639,A2,75.4,0.2
S5639,A3,73.28,0.2
S5639,A4,86.56,0.2
S5639,A5,82.88,0.2
S5640,A1,64.88,0.2
S5640,A2,65.65,0.2
S5640,A3,74.36,0.2
S5640,A4,57.92,0.2
S5640,A5,50.61,0.2
S5641,A1,62.38,0.2
S5641,A2,58.53,0.2
S5641,A3,56.87,0.2
S5641,A4,65.72,0.2
S5641,A5,62.95,0.2
S5642,A1,84.63,0.2
S5642,A2,55.52,0.2
S5642,A3,67.16,0.2
S5642,A4,56.35,0.2
S5642,A5,51.07,0.2
S5643,A1,39.65,0.2
S5643,A2,54.03,0.2
S5643,A3,63.31,0.2
S5643,A4,61.72,0.2
S5643,A5,67.96,0.2
S5644,A1,42.39,0.2
S5644,A2,79.38,0.2
S5644,A3,65.85,0.2
S5644,A4,46.72,0.2
S5644,A5,62.67,0.2
S5645,A1,81.0,0.2
S5645,A2,74.39,0.2
S5645,A3,75.16,0.2
S5645,A4,76.98,0.2
S5645,A5,76.45,0.2
S5646,A1,68.23,0.2
S5646,A2,57.89,0.2
S5646,A3,65.31,0.2
S5646,A4,61.86,0.2
S5646,A5,57.48,0.2
S5647,A1,81.43,0.2
S5647,A2,84.77,0.2
S5647,A3,79.88,0.2
S5647,A4,75.6,0.2
S5647,A5,81.42,0.2
S5648,A1,49.84,0.2
S5648,A2,59.37,0.2
S5648,A3,51.26,0.2
S5648,A4,55.52,0.2
S5648,A5,73.24,0.2
S5649,A1,75.99,0.2
S5649,A2,78.26,0.2
S5649,A3,84.74,0.2
S5649,A4,82.02,0.2
S5649,A5,76.6,0.2
S5650,A1,47.08,0.2
S5650,A2,56.5,0.2
S5650,A3,47.06,0.2
S5650,A4,68.89,0.2
S5650,A5,65.74,0.2
S5651,A1,63.11,0.2
S5651,A2,60.27,0.2
S5651,A3,73.11,0.2
S5651,A4,60.45,0.2
S5651,A5,67.12,0.2
S5652,A1,45.14,0.2
S5652,A2,55.81,0.2
S5652,A3,57.97,0.2
S5652,A4,79.48,0.2
S5652,A5,64.64,0.2
S5653,A1,69.41,0.2
S5653,A2,71.74,0.2
S5653,A3,69.61,0.2
S5653,A4,41.02,0.2
S5653,A5,71.53,0.2
S5654,A1,84.81,0.2
S5654,A2,86.2,0.2
S5654,A3,76.91,0.2
S5654,A4,79.15,0.2
S5654,A5,85.64,0.2
S5655,A1,75.1,0.2
S5655,A2,85.82,0.2
S5655,A3,77.62,0.2
S5655,A4,85.71,0.2
S5655,A5,78.95,0.2
S5656,A1,84.71,0.2
S5656,A2,78.67,0.2
S5656,A3,83.64,0.2
S5656,A4,76.19,0.2
S5656,A5,78.51,0.2
S5657,A1,74.27,0.2
S5657,A2,88.04,0.2
S5657,A3,80.26,0.2
S5657,A4,86.87,0.2
S5657,A5,84.24,0.2
S5658,A1,72.41,0.2
S5658,A2,83.94,0.2
S5658,A3,73.71,0.2
S5658,A4,81.06,0.2
S5658,A5,76.98,0.2
S5659,A1,70.62,0.2
S5659,A2,58.56,0.2
S5659,A3,58.07,0.2
S5659,A4,66.79,0.2
S5659,A5,67.78,0.2
S5660,A1,55.92,0.2
S5660,A2,55.31,0.2
S5660,A3,56.63,0.2
S5660,A4,51.98,0.2
S5660,A5,49.42,0.2
S5661,A1,80.32,0.2
S5661,A2,60.09,0.2
S5661,A3,62.57,0.2
S5661,A4,63.75,0.2
S5661,A5,61.77,0.2
S5662,A1,82.23,0.2
S5662,A2,82.27,0.2
S5662,A3,81.43,0.2
S5662,A4,84.73,0.2
S5662,A5,79.96,0.2
S5663,A1,85.27,0.2
S5663,A2,76.44,0.2
S5663,A3,80.9,0.2
S5663,A4,75.82,0.2
S5663,A5,79.13,0.2
S5664,A1,74.63,0.2
S5664,A2,25.69,0.2
S5664,A3,34.09,0.2
S5664,A4,27.56,0.2
S5664,A5,45.24,0.2
S5665,A1,90.57,0.2
S5665,A2,80.04,0.2
S5665,A3,77.72,0.2
S5665,A4,80.87,0.2
S5665,A5,68.16,0.2
S5666,A1,83.03,0.2
S5666,A2,88.48,0.2
S5666,A3,77.28,0.2
S5666,A4,76.27,0.2
S5666,A5,76.11,0.2
S5667,A1,78.48,0.2
S5667,A2,70.83,0.2
S5667,A3,80.44,0.2
S5667,A4,86.97,0.2
S5667,A5,71.82,0.2
S5668,A1,51.87,0.2
S5668,A2,53.55,0.2
S5668,A3,62.73,0.2
S5668,A4,52.02,0.2
S5668,A5,68.99,0.2
S5669,A1,81.23,0.2
S5669,A2,84.24,0.2
S5669,A3,82.93,0.2
S5669,A4,90.28,0.2
S5669,A5,72.98,0.2
S5670,A1,76.03,0.2
S5670,A2,71.62,0.2
S5670,A3,84.85,0.2
S5670,A4,86.89,0.2
S5670,A5,79.2,0.2
S5671,A1,78.6,0.2
S5671,A2,82.77,0.2
S5671,A3,79.72,0.2
S5671,A4,81.47,0.2
S5671,A5,82.23,0.2
S5672,A1,77.83,0.2
S5672,A2,80.36,0.2
S5672,A3,80.04,0.2
S5672,A4,84.28,0.2
S5672,A5,74.78,0.2
S5673,A1,76.06,0.2
S5673,A2,74.61,0.2
S5673,A3,82.91,0.2
S5673,A4,75.14,0.2
S5673,A5,81.23,0.2
S5674,A1,29.48,0.2
S5674,A2,31.51,0.2
S5674,A3,41.79,0.2
S5674,A4,50.21,0.2
S5674,A5,20.01,0.2
S5675,A1,60.2,0.2
S5675,A2,54.09,0.2
S5675,A3,57.22,0.2
S5675,A4,76.46,0.2
S5675,A5,51.14,0.2
S5676,A1,70.59,0.2
S5676,A2,81.94,0.2
S5676,A3,69.39,0.2
S5676,A4,76.92,0.2
S5676,A5,74.26,0.2
S5677,A1,79.09,0.2
S5677,A2,82.61,0.2
S5677,A3,79.64,0.2
S5677,A4,84.93,0.2
S5677,A5,73.31,0.2
S5678,A1,54.16,0.2
S5678,A2,59.96,0.2
S5678,A3,67.16,0.2
S5678,A4,52.25,0.2
S5678,A5,59.53,0.2
S5679,A1,46.27,0.2
S5679,A2,47.22,0.2
S5679,A3,49.68,0.2
S5679,A4,63.72,0.2
S5679,A5,50.34,0.2
S5680,A1,56.76,0.2
S5680,A2,54.54,0.2
S5680,A3,38.08,0.2
S5680,A4,81.74,0.2
S5680,A5,45.47,0.2
S5681,A1,82.13,0.2
S5681,A2,65.67,0.2
S5681,A3,76.78,0.2
S5681,A4,77.76,0.2
S5681,A5,79.44,0.2
S5682,A1,76.06,0.2
S5682,A2,73.1,0.2
S5682,A3,79.64,0.2
S5682,A4,78.05,0.2
S5682,A5,74.32,0.2
S5683,A1,25.24,0.2
S5683,A2,34.14,0.2
S5683,A3,40.57,0.2
S5683,A4,51.93,0.2
S5683,A5,21.4,0.2
S5684,A1,82.26,0.2
S5684,A2,87.24,0.2
S5684,A3,89.07,0.2
S5684,A4,78.37,0.2
S5684,A5,81.85,0.2
S5685,A1,81.75,0.2
S5685,A2,70.89,0.2
S5685,A3,79.85,0.2
S5685,A4,82.0,0.2
S5685,A5,85.52,0.2
S5686,A1,56.77,0.2
S5686,A2,21.48,0.2
S5686,A3,46.29,0.2
S5686,A4,71.95,0.2
S5686,A5,41.67,0.2
S5687,A1,35.18,0.2
S5687,A2,30.3,0.2
S5687,A3,35.57,0.2
S5687,A4,34.65,0.2
S5687,A5,51.75,0.2
S5688,A1,66.85,0.2
S5688,A2,60.46,0.2
S5688,A3,58.51,0.2
S5688,A4,56.89,0.2
S5688,A5,63.81,0.2
S5689,A1,84.14,0.2
S5689,A2,81.64,0.2
S5689,A3,75.6,0.2
S5689,A4,78.5,0.2
S5689,A5,82.76,0.2
S5690,A1,77.99,0.2
S5690,A2,87.29,0.2
S5690,A3,85.0,0.2
S5690,A4,83.41,0.2
S5690,A5,81.63,0.2
S5691,A1,62.87,0.2
S5691,A2,63.65,0.2
S5691,A3,68.32,0.2
S5691,A4,65.63,0.2
S5691,A5,66.1,0.2
S5692,A1,45.25,0.2
S5692,A2,46.39,0.2
S5692,A3,35.84,0.2
S5692,A4,53.29,0.2
S5692,A5,39.77,0.2
S5693,A1,50.0,0.2
S5693,A2,16.73,0.2
S5693,A3,25.67,0.2
S5693,A4,27.97,0.2
S5693,A5,28.12,0.2
S5694,A1,82.33,0.2
S5694,A2,86.12,0.2
S5694,A3,77.71,0.2
S5694,A4,68.23,0.2
S5694,A5,78.35,0.2
S5695,A1,81.01,0.2
S5695,A2,73.32,0.2
S5695,A3,69.15,0.2
S5695,A4,92.7,0.2
S5695,A5,81.19,0.2
S5696,A1,85.56,0.2
S5696,A2,82.72,0.2
S5696,A3,78.15,0.2
S5696,A4,84.77,0.2
S5696,A5,79.73,0.2
S5697,A1,75.22,0.2
S5697,A2,87.91,0.2
S5697,A3,78.34,0.2
S5697,A4,69.64,0.2
S5697,A5,71.59,0.2
S5698,A1,61.12,0.2
S5698,A2,52.5,0.2
S5698,A3,59.82,0.2
S5698,A4,32.27,0.2
S5698,A5,52.98,0.2
S5699,A1,61.53,0.2
S5699,A2,57.75,0.2
S5699,A3,51.54,0.2
S5699,A4,61.58,0.2
S5699,A5,68.17,0.2
S5700,A1,78.83,0.2
S5700,A2,75.2,0.2
S5700,A3,86.13,0.2
S5700,A4,88.55,0.2
S5700,A5,72.25,0.2
S5701,A1,77.26,0.2
S5701,A2,82.15,0.2
S5701,A3,84.39,0.2
S5701,A4,82.54,0.2
S5701,A5,76.64,0.2
S5702,A1,83.91,0.2
S5702,A2,85.78,0.2
S5702,A3,79.07,0.2
S5702,A4,77.44,0.2
S5702,A5,76.1,0.2
S5703,A1,56.34,0.2
S5703,A2,72.29,0.2
S5703,A3,41.77,0.2
S5703,A4,52.61,0.2
S5703,A5,62.94,0.2
S5704,A1,68.07,0.2
S5704,A2,65.81,0.2
S5704,A3,46.13,0.2
S5704,A4,49.42,0.2
S5704,A5,44.91,0.2
S5705,A1,45.64,0.2
S5705,A2,51.38,0.2
S5705,A3,58.87,0.2
S5705,A4,65.45,0.2
S5705,A5,57.55,0.2
S5706,A1,11.6,0.2
S5706,A2,30.88,0.2
S5706,A3,25.57,0.2
S5706,A4,53.15,0.2
S5706,A5,15.96,0.2
S5707,A1,77.44,0.2
S5707,A2,43.4,0.2
S5707,A3,50.45,0.2
S5707,A4,49.83,0.2
S5707,A5,41.36,0.2
S5708,A1,61.42,0.2
S5708,A2,58.91,0.2
S5708,A3,51.74,0.2
S5708,A4,48.7,0.2
S5708,A5,62.67,0.2
S5709,A1,46.04,0.2
S5709,A2,63.27,0.2
S5709,A3,55.94,0.2
S5709,A4,61.52,0.2
S5709,A5,58.02,0.2
S5710,A1,80.35,0.2
S5710,A2,84.0,0.2
S5710,A3,81.15,0.2
S5710,A4,80.22,0.2
S5710,A5,71.29,0.2
S5711,A1,75.62,0.2
S5711,A2,69.11,0.2
S5711,A3,73.31,0.2
S5711,A4,82.63,0.2
S5711,A5,87.82,0.2
S5712,A1,83.21,0.2
S5712,A2,76.78,0.2
S5712,A3,80.57,0.2
S5712,A4,85.91,0.2
S5712,A5,78.06,0.2
S5713,A1,56.83,0.2
S5713,A2,59.85,0.2
S5713,A3,49.83,0.2
S5713,A4,63.0,0.2
S5713,A5,52.8,0.2
S5714,A1,55.25,0.2
S5714,A2,65.91,0.2
S5714,A3,45.12,0.2
S5714,A4,43.61,0.2
S5714,A5,47.37,0.2
S5715,A1,89.71,0.2
S5715,A2,80.61,0.2
S5715,A3,81.15,0.2
S5715,A4,84.17,0.2
S5715,A5,74.96,0.2
S5716,A1,54.11,0.2
S5716,A2,64.17,0.2
S5716,A3,56.06,0.2
S5716,A4,46.2,0.2
S5716,A5,70.07,0.2
S5717,A1,86.2,0.2
S5717,A2,86.98,0.2
S5717,A3,74.07,0.2
S5717,A4,69.83,0.2
S5717,A5,77.67,0.2
S5718,A1,56.6,0.2
S5718,A2,49.55,0.2
S5718,A3,59.92,0.2
S5718,A4,48.4,0.2
S5718,A5,45.06,0.2
S5719,A1,76.28,0.2
S5719,A2,84.8,0.2
S5719,A3,73.63,0.2
S5719,A4,82.66,0.2
S5719,A5,83.53,0.2
S5720,A1,49.74,0.2
S5720,A2,72.7,0.2
S5720,A3,62.16,0.2
S5720,A4,68.07,0.2
S5720,A5,43.46,0.2
S5721,A1,44.38,0.2
S5721,A2,42.19,0.2
S5721,A3,34.4,0.2
S5721,A4,37.1,0.2
S5721,A5,43.92,0.2
S5722,A1,86.38,0.2
S5722,A2,82.04,0.2
S5722,A3,74.24,0.2
S5722,A4,92.2,0.2
S5722,A5,85.9,0.2
S5723,A1,78.3,0.2
S5723,A2,75.4,0.2
S5723,A3,82.51,0.2
S5723,A4,72.68,0.2
S5723,A5,73.06,0.2
S5724,A1,80.71,0.2
S5724,A2,77.88,0.2
S5724,A3,74.14,0.2
S5724,A4,81.49,0.2
S5724,A5,77.7,0.2
S5725,A1,82.75,0.2
S5725,A2,79.98,0.2
S5725,A3,86.49,0.2
S5725,A4,78.69,0.2
S5725,A5,82.2,0.2
S5726,A1,75.56,0.2
S5726,A2,73.65,0.2
S5726,A3,73.61,0.2
S5726,A4,81.71,0.2
S5726,A5,75.31,0.2
S5727,A1,27.36,0.2
S5727,A2,18.89,0.2
S5727,A3,32.03,0.2
S5727,A4,29.95,0.2
S5727,A5,35.26,0.2
S5728,A1,87.6,0.2
S5728,A2,81.77,0.2
S5728,A3,83.38,0.2
S5728,A4,83.93,0.2
S5728,A5,81.87,0.2
S5729,A1,86.58,0.2
S5729,A2,82.67,0.2
S5729,A3,84.68,0.2
S5729,A4,72.85,0.2
S5729,A5,78.01,0.2
S5730,A1,86.84,0.2
S5730,A2,81.56,0.2
S5730,A3,83.54,0.2
S5730,A4,78.54,0.2
S5730,A5,71.92,0.2
S5731,A1,50.24,0.2
S5731,A2,42.69,0.2
S5731,A3,50.21,0.2
S5731,A4,57.95,0.2
S5731,A5,33.79,0.2
S5732,A1,80.8,0.2
S5732,A2,86.62,0.2
S5732,A3,72.33,0.2
S5732,A4,75.4,0.2
S5732,A5,82.13,0.2
S5733,A1,85.55,0.2
S5733,A2,74.79,0.2
S5733,A3,87.52,0.2
S5733,A4,78.42,0.2
S5733,A5,82.99,0.2
S5734,A1,35.93,0.2
S5734,A2,18.57,0.2
S5734,A3,38.87,0.2
S5734,A4,31.02,0.2
S5734,A5,56.34,0.2
S5735,A1,57.1,0.2
S5735,A2,60.49,0.2
S5735,A3,38.12,0.2
S5735,A4,9.55,0.2
S5735,A5,39.05,0.2
S5736,A1,84.83,0.2
S5736,A2,82.21,0.2
S5736,A3,90.03,0.2
S5736,A4,85.75,0.2
S5736,A5,81.14,0.2
S5737,A1,79.58,0.2
S5737,A2,72.22,0.2
S5737,A3,74.44,0.2
S5737,A4,85.16,0.2
S5737,A5,76.59,0.2
S5738,A1,84.62,0.2
S5738,A2,65.07,0.2
S5738,A3,57.75,0.2
S5738,A4,51.35,0.2
S5738,A5,67.47,0.2
S5739,A1,71.21,0.2
S5739,A2,76.92,0.2
S5739,A3,83.11,0.2
S5739,A4,90.62,0.2
S5739,A5,80.03,0.2
S5740,A1,57.65,0.2
S5740,A2,17.28,0.2
S5740,A3,59.11,0.2
S5740,A4,45.81,0.2
S5740,A5,64.71,0.2
S5741,A1,76.86,0.2
S5741,A2,82.51,0.2
S5741,A3,75.6,0.2
S5741,A4,88.42,0.2
S5741,A5,72.75,0.2
S5742,A1,83.75,0.2
S5742,A2,58.36,0.2
S5742,A3,60.85,0.2
S5742,A4,65.73,0.2
S5742,A5,49.18,0.2
S5743,A1,74.01,0.2
S5743,A2,61.24,0.2
S5743,A3,57.48,0.2
S5743,A4,55.19,0.2
S5743,A5,49.19,0.2
S5744,A1,67.0,0.2
S5744,A2,46.16,0.2
S5744,A3,75.8,0.2
S5744,A4,54.31,0.2
S5744,A5,63.56,0.2
S5745,A1,46.03,0.2
S5745,A2,26.86,0.2
S5745,A3,36.97,0.2
S5745,A4,46.88,0.2
S5745,A5,53.38,0.2
S5746,A1,58.12,0.2
S5746,A2,56.5,0.2
S5746,A3,59.03,0.2
S5746,A4,51.76,0.2
S5746,A5,73.48,0.2
S5747,A1,64.98,0.2
S5747,A2,65.42,0.2
S5747,A3,42.32,0.2
S5747,A4,65.34,0.2
S5747,A5,42.62,0.2
S5748,A1,83.95,0.2
S5748,A2,81.15,0.2
S5748,A3,80.03,0.2
S5748,A4,83.57,0.2
S5748,A5,68.73,0.2
S5749,A1,74.76,0.2
S5749,A2,77.77,0.2
S5749,A3,77.39,0.2
S5749,A4,75.56,0.2
S5749,A5,90.52,0.2
S5750,A1,49.21,0.2
S5750,A2,19.03,0.2
S5750,A3,12.11,0.2
S5750,A4,33.57,0.2
S5750,A5,1.4,0.2
S5751,A1,45.81,0.2
S5751,A2,18.51,0.2
S5751,A3,43.66,0.2
S5751,A4,31.59,0.2
S5751,A5,64.23,0.2
